Sample	Eukaryotic_taxonomy	Bacterial_taxonomy	Count
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Bdellovibrionota(0.94),c:Bdellovibrionia(0.94),o:Bacteriovoracales(0.94),f:Bacteriovoracaceae(0.94),g:Peredibacter(0.94),s:uncultured bacterium(0.41)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Bdellovibrionota(1.00),c:Bdellovibrionia(1.00),o:Bacteriovoracales(1.00),f:Bacteriovoracaceae(1.00),g:Peredibacter(1.00),s:uncultured bacterium(0.21)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Arcobacteraceae(1.00),g:Pseudarcobacter(0.79),s:uncultured bacterium(0.73)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Campylobacterota(1.00),c:Campylobacteria(1.00),o:Campylobacterales(1.00),f:Sulfurospirillaceae(1.00),g:Sulfurospirillum(1.00),s:uncultured Epsilonproteobacteria bacterium(0.93)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Deferribacterota(0.47),c:Deferribacteres(0.47),o:Deferribacterales(0.47),f:Deferribacteraceae(0.47),g:Seleniivibrio(0.47),s:Seleniivibrio woodruffii(0.36)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(0.61),c:Clostridia(0.61),o:Clostridia UCG-014(0.60),f:uncultured bacterium(0.80)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(0.96),c:Clostridia(0.96),o:Lachnospirales(0.34),f:Lachnospiraceae(0.34),g:[Eubacterium] oxidoreducens group(0.32),s:uncultured bacterium(0.93)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(0.97),c:Clostridia(0.97),o:Clostridia UCG-014(0.91),f:uncultured bacterium(0.88)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(0.98),c:Clostridia(0.98),o:Lachnospirales(0.89),f:Lachnospiraceae(0.89),g:Roseburia(0.02),s:uncultured bacterium(0.92)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(0.97),o:Lactobacillales(0.94),f:Lactobacillaceae(0.06),g:Limosilactobacillus(0.06),s:uncultured bacterium(0.34)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Erysipelotrichales(1.00),f:Erysipelotrichaceae(1.00),g:Holdemanella(1.00),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(0.88),f:Carnobacteriaceae(0.84),g:Granulicatella(0.37),s:Granulicatella balaenopterae(0.19)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:Lactobacillales(1.00),f:Streptococcaceae(1.00),g:Streptococcus(1.00),s:Streptococcus equinus(0.70)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Bacilli(1.00),o:RF39(1.00),f:uncultured bacterium(0.91)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(0.93),o:Clostridia UCG-014(0.92),f:uncultured bacterium(0.95)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Christensenellales(1.00),f:Christensenellaceae(1.00),g:Christensenellaceae R-7 group(1.00),s:uncultured bacterium(0.97)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Christensenellales(1.00),f:Christensenellaceae(1.00),g:Christensenellaceae R-7 group(1.00),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.88),f:uncultured bacterium(0.79)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Clostridia UCG-014(0.93),f:uncultured bacterium(0.88)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.38),f:Lachnospiraceae(0.38),g:Blautia(0.01),s:uncultured bacterium(0.90)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.80),f:Lachnospiraceae(0.80),g:Coprococcus(0.36),s:uncultured bacterium(0.98)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.82),f:Lachnospiraceae(0.82),g:Lachnospiraceae NK4A136 group(0.55),s:uncultured bacterium(0.92)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.88),f:Lachnospiraceae(0.88),g:Lachnospiraceae NC2004 group(0.87),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(0.89),f:Lachnospiraceae(0.89),g:Lachnospiraceae NK4A136 group(0.57),s:uncultured bacterium(0.96)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Coprococcus(0.95),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Coprococcus(1.00),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:Lachnospiraceae NK4A136 group(0.78),s:uncultured bacterium(0.90)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Lachnospirales(1.00),f:Lachnospiraceae(1.00),g:uncultured(1.00),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.98),f:Ruminococcaceae(0.94),g:Faecalibacterium(0.09),s:uncultured bacterium(0.93)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(0.99),f:[Eubacterium] coprostanoligenes group(0.99),g:uncultured bacterium(0.98)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Oscillospiraceae(1.00),g:NK4A214 group(1.00),s:uncultured bacterium(0.92)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:[Eubacterium] siraeum group(0.98),s:uncultured bacterium adhufec81(0.98)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Clostridia(1.00),o:Oscillospirales(1.00),f:Ruminococcaceae(1.00),g:Ruminococcus(1.00),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(0.95),o:Acidaminococcales(0.88),f:Acidaminococcaceae(0.88),g:Phascolarctobacterium(0.88),s:uncultured Firmicutes bacterium(0.83)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(1.00),o:Acidaminococcales(1.00),f:Acidaminococcaceae(1.00),g:Phascolarctobacterium(1.00),s:Ruminococcus sp. N15.MGS-57(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Firmicutes(1.00),c:Negativicutes(1.00),o:Veillonellales-Selenomonadales(1.00),f:Selenomonadaceae(1.00),g:Propionispira(0.98),s:Propionispira arcuata(0.98)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Fusobacteriota(1.00),c:Fusobacteriia(1.00),o:Fusobacteriales(1.00),f:Fusobacteriaceae(1.00),g:Cetobacterium(1.00),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Gracilibacteria(1.00),o:JGI 0000069-P22(1.00),f:uncultured bacterium(0.93)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Patescibacteria(1.00),c:Saccharimonadia(1.00),o:Saccharimonadales(1.00),f:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(0.94),c:Gammaproteobacteria(0.94),o:Pseudomonadales(0.91),f:Moraxellaceae(0.82),g:Acinetobacter(0.82),s:uncultured Acinetobacter sp.(0.32)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(0.95),c:Gammaproteobacteria(0.95),o:Burkholderiales(0.90),f:Rhodocyclaceae(0.86),g:Zoogloea(0.85),s:uncultured bacterium(0.65)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(0.97),c:Gammaproteobacteria(0.97),o:Pseudomonadales(0.94),f:Pseudomonadaceae(0.93),g:Pseudomonas(0.93),s:Pseudomonas sp.(0.25)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(0.98),c:Gammaproteobacteria(0.98),o:Burkholderiales(0.97),f:Comamonadaceae(0.96),g:Comamonas(0.34),s:uncultured bacterium(0.82)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Burkholderiales(0.99),f:Comamonadaceae(0.99),g:Simplicispira(0.41),s:Simplicispira soli(0.10)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(0.99),c:Gammaproteobacteria(0.99),o:Pseudomonadales(0.95),f:Moraxellaceae(0.94),g:Acinetobacter(0.94),s:uncultured Acinetobacter sp.(0.43)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Comamonadaceae(1.00),g:Comamonas(0.86),s:uncultured bacterium(0.52)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Oxalobacteraceae(0.06),g:Undibacterium(0.04),s:uncultured bacterium(0.65)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.54),g:Propionivibrio(0.49),s:uncultured bacterium(0.72)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.90),g:Propionivibrio(0.67),s:uncultured bacterium(0.81)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Burkholderiales(1.00),f:Rhodocyclaceae(0.96),g:Dechloromonas(0.19),s:uncultured bacterium(0.62)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Enterobacterales(1.00),f:Enterobacteriaceae(1.00),g:Enterobacter(1.00),s:Enterobacter sp.(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Cellvibrionaceae(1.00),g:Cellvibrio(0.99),s:uncultured bacterium(0.83)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Acinetobacter(1.00),s:uncultured Acinetobacter sp.(0.53)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Moraxellaceae(1.00),g:Psychrobacter(1.00),s:uncultured bacterium(0.98)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:Cryptophyceae(0.99),c:Cryptomonadales(0.99),o:Cryptomonas(0.99),f:uncultured eukaryote(0.99)	k:Bacteria(1.00),p:Proteobacteria(1.00),c:Gammaproteobacteria(1.00),o:Pseudomonadales(1.00),f:Pseudomonadaceae(1.00),g:Pseudomonas(1.00),s:unidentified(0.29)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(0.86),c:Bacteroidia(0.86),o:Bacteroidales(0.86),f:Paludibacteraceae(0.84),g:Paludibacter(0.80),s:uncultured bacterium(0.66)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(0.95),c:Bacteroidia(0.95),o:Bacteroidales(0.95),f:Bacteroidaceae(0.95),g:Bacteroides(0.95),s:uncultured bacterium(0.89)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(0.95),c:Bacteroidia(0.95),o:Bacteroidales(0.95),f:Bacteroidaceae(0.95),g:Bacteroides(0.95),s:uncultured bacterium(0.97)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.98),f:Paludibacteraceae(0.98),g:Paludibacter(0.96),s:uncultured bacterium(0.96)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(0.99),c:Bacteroidia(0.99),o:Bacteroidales(0.99),f:Bacteroidaceae(0.99),g:Bacteroides(0.99),s:uncultured organism(0.10)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(0.97),f:Paludibacteraceae(0.95),g:Paludibacter(0.54),s:uncultured bacterium(0.88)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Bacteroidaceae(1.00),g:Bacteroides(1.00),s:uncultured bacterium(0.98)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Dysgonomonadaceae(1.00),g:Proteiniphilum(1.00),s:Inostemma sp. AD-2014(0.49)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(0.95),g:Paludibacter(0.95),s:uncultured bacterium(0.78)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(0.99),g:Paludibacter(0.99),s:uncultured bacterium(0.90)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Paludibacteraceae(1.00),g:uncultured(0.95),s:uncultured bacterium(1.00)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Prevotellaceae(1.00),g:Prevotella_9(1.00),s:uncultured bacterium(0.54)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Bacteroidales(1.00),f:Tannerellaceae(1.00),g:Parabacteroides(1.00),s:Parabacteroides merdae(0.99)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Chitinophagales(0.93),f:Saprospiraceae(0.90),g:uncultured(0.87),s:uncultured bacterium(0.93)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Flavobacterium(1.00),s:Flavobacterium cheniae(0.88)	1
WWM100XDilBC10e4fluo	k:Eukaryota(1.00),p:SAR(0.97),c:Alveolata(0.97),o:Ciliophora(0.96),f:Intramacronucleata(0.96),g:Conthreep(0.96),s:Phyllopharyngea(0.94)	k:Bacteria(1.00),p:Bacteroidota(1.00),c:Bacteroidia(1.00),o:Flavobacteriales(1.00),f:Flavobacteriaceae(1.00),g:Lutibacter(1.00),s:Lutibacter maritimus(0.66)	1
